,dt,preco
6857,2003-07-22,"29,20"
6858,2003-07-21,"28,59"
6859,2003-07-20,"28,51"
6860,2003-07-19,"28,87"
6861,2003-07-18,"28,52"
6862,2003-07-17,"28,59"
6863,2003-07-16,"28,51"
6864,2003-07-15,"29,36"
6865,2003-07-14,"29,37"
6866,2003-07-13,"28,21"
6867,2003-07-12,"27,95"
6868,2003-07-11,"27,23"
6869,2003-07-10,"29,37"
6870,2003-07-09,"28,21"
6871,2003-07-08,"27,97"
6872,2003-07-07,"28,63"
6873,2003-07-06,"28,20"
6874,2003-07-05,"28,33"
6875,2003-07-04,"28,88"
6876,2003-07-03,"28,63"
6877,2003-07-02,"28,20"
6878,2003-07-01,"27,45"
6879,2003-06-30,"27,06"
6880,2003-06-29,"27,34"
6881,2003-06-28,"26,96"
6882,2003-06-27,"27,13"
6883,2003-06-26,"27,06"
6884,2003-06-25,"27,34"
6885,2003-06-24,"27,13"
6886,2003-06-23,"26,21"
6887,2003-06-22,"26,43"
6888,2003-06-21,"27,14"
6889,2003-06-20,"27,50"
6890,2003-06-19,"26,21"
6891,2003-06-18,"26,43"
6892,2003-06-17,"27,39"
6893,2003-06-16,"28,48"
6894,2003-06-15,"28,97"
6895,2003-06-14,"28,44"
6896,2003-06-13,"28,62"
6897,2003-06-12,"28,48"
6898,2003-06-11,"28,97"
6899,2003-06-10,"28,38"
6900,2003-06-09,"28,16"
6901,2003-06-08,"27,49"
6902,2003-06-07,"27,99"
6903,2003-06-06,"27,56"
6904,2003-06-05,"28,16"
6905,2003-06-04,"27,49"
6906,2003-06-03,"26,58"
6907,2003-06-02,"26,39"
6908,2003-06-01,"26,48"
6909,2003-05-31,"26,55"
6910,2003-05-30,"26,78"
6911,2003-05-29,"26,39"
6912,2003-05-28,"26,48"
6913,2003-05-27,"27,14"
6914,2003-05-26,"27,32"
6915,2003-05-25,"27,58"
6916,2003-05-24,"26,69"
6917,2003-05-23,"27,23"
6918,2003-05-22,"27,32"
6919,2003-05-21,"27,58"
6920,2003-05-20,"27,18"
6921,2003-05-19,"26,77"
6922,2003-05-18,"25,98"
6923,2003-05-17,"25,45"
6924,2003-05-16,"25,69"
6925,2003-05-15,"26,77"
6926,2003-05-14,"25,98"
6927,2003-05-13,"25,55"
6928,2003-05-12,"24,48"
6929,2003-05-11,"24,01"
6930,2003-05-10,"23,91"
6931,2003-05-09,"23,59"
6932,2003-05-08,"24,48"
6933,2003-05-07,"24,01"
6934,2003-05-06,"23,73"
6935,2003-05-05,"23,79"
6936,2003-05-04,"23,60"
6937,2003-05-03,"23,23"
6938,2003-05-02,"23,42"
6939,2003-05-01,"23,79"
6940,2003-04-30,"23,60"
6941,2003-04-29,"24,29"
6942,2003-04-28,"24,06"
6943,2003-04-27,"24,56"
6944,2003-04-26,"25,72"
6945,2003-04-25,"25,76"
6946,2003-04-24,"24,06"
6947,2003-04-23,"24,56"
6948,2003-04-22,"25,76"
6949,2003-04-21,"25,36"
6950,2003-04-20,"24,86"
6951,2003-04-19,"24,74"
6952,2003-04-18,"24,72"
6953,2003-04-17,"25,36"
6954,2003-04-16,"24,86"
6955,2003-04-15,"24,39"
6956,2003-04-14,"25,16"
6957,2003-04-13,"25,11"
6958,2003-04-12,"24,88"
6959,2003-04-11,"25,27"
6960,2003-04-10,"25,16"
6961,2003-04-09,"25,11"
6962,2003-04-08,"25,62"
6963,2003-04-07,"26,75"
6964,2003-04-06,"26,29"
6965,2003-04-05,"27,94"
6966,2003-04-04,"28,05"
6967,2003-04-03,"26,75"
6968,2003-04-02,"26,29"
6969,2003-04-01,"27,66"
6970,2003-03-31,"27,29"
6971,2003-03-30,"25,98"
6972,2003-03-29,"27,28"
6973,2003-03-28,"26,54"
6974,2003-03-27,"27,29"
6975,2003-03-26,"25,98"
6976,2003-03-25,"25,59"
6977,2003-03-24,"28,00"
6978,2003-03-23,"28,40"
6979,2003-03-22,"28,55"
6980,2003-03-21,"30,35"
6981,2003-03-20,"28,00"
6982,2003-03-19,"28,40"
6983,2003-03-18,"31,48"
6984,2003-03-17,"33,98"
6985,2003-03-16,"34,16"
6986,2003-03-15,"34,06"
6987,2003-03-14,"34,94"
6988,2003-03-13,"33,98"
6989,2003-03-12,"34,16"
6990,2003-03-11,"34,47"
6991,2003-03-10,"34,39"
6992,2003-03-09,"33,92"
6993,2003-03-08,"34,37"
6994,2003-03-07,"33,40"
6995,2003-03-06,"34,39"
6996,2003-03-05,"33,92"
6997,2003-03-04,"34,00"
6998,2003-03-03,"34,09"
6999,2003-03-02,"33,46"
7000,2003-03-01,"33,64"
7001,2003-02-28,"33,41"
7002,2003-02-27,"34,09"
7003,2003-02-26,"33,46"
7004,2003-02-25,"32,76"
7005,2003-02-24,"32,76"
7006,2003-02-23,"33,16"
7007,2003-02-22,"33,26"
7008,2003-02-21,"33,06"
7009,2003-02-20,"32,76"
7010,2003-02-19,"33,16"
7011,2003-02-18,"33,26"
7012,2003-02-17,"33,23"
7013,2003-02-16,"32,46"
7014,2003-02-15,"32,51"
7015,2003-02-14,"32,47"
7016,2003-02-13,"33,23"
7017,2003-02-12,"32,46"
7018,2003-02-11,"32,23"
7019,2003-02-10,"31,81"
7020,2003-02-09,"31,77"
7021,2003-02-08,"31,13"
7022,2003-02-07,"30,95"
7023,2003-02-06,"31,81"
7024,2003-02-05,"31,77"
7025,2003-02-04,"31,57"
7026,2003-02-03,"31,42"
7027,2003-02-02,"31,26"
7028,2003-02-01,"30,73"
7029,2003-01-31,"31,02"
7030,2003-01-30,"31,42"
7031,2003-01-29,"31,26"
7032,2003-01-28,"31,62"
7033,2003-01-27,"31,40"
7034,2003-01-26,"32,07"
7035,2003-01-25,"31,72"
7036,2003-01-24,"32,23"
7037,2003-01-23,"31,40"
7038,2003-01-22,"32,07"
7039,2003-01-21,"31,57"
7040,2003-01-20,"32,29"
7041,2003-01-19,"31,73"
7042,2003-01-18,"31,36"
7043,2003-01-17,"30,46"
7044,2003-01-16,"32,29"
7045,2003-01-15,"31,73"
7046,2003-01-14,"30,07"
7047,2003-01-13,"30,26"
7048,2003-01-12,"29,30"
7049,2003-01-11,"30,78"
7050,2003-01-10,"31,43"
7051,2003-01-09,"30,26"
7052,2003-01-08,"29,30"
7053,2003-01-07,"31,43"
7054,2003-01-06,"30,32"
7055,2003-01-04,"30,12"
7056,2003-01-03,"32,02"
7057,2003-01-02,"30,32"
7058,2002-12-31,"31,49"
7059,2002-12-30,"32,02"
7060,2002-12-28,"30,93"
7061,2002-12-27,"30,61"
7062,2002-12-24,"29,59"
7063,2002-12-23,"30,26"
7064,2002-12-22,"29,95"
7065,2002-12-21,"29,25"
7066,2002-12-20,"28,73"
7067,2002-12-19,"30,26"
7068,2002-12-18,"29,95"
7069,2002-12-17,"27,64"
7070,2002-12-16,"27,29"
7071,2002-12-15,"26,85"
7072,2002-12-14,"26,35"
7073,2002-12-13,"26,06"
7074,2002-12-12,"27,29"
7075,2002-12-11,"26,85"
7076,2002-12-10,"25,67"
7077,2002-12-09,"26,07"
7078,2002-12-08,"25,99"
7079,2002-12-07,"26,09"
7080,2002-12-06,"25,73"
7081,2002-12-05,"26,07"
7082,2002-12-04,"25,99"
7083,2002-12-03,"25,74"
7084,2002-12-02,"25,70"
7085,2002-12-01,"25,11"
7086,2002-11-30,"24,56"
7087,2002-11-29,"24,85"
7088,2002-11-28,"25,70"
7089,2002-11-27,"25,11"
7090,2002-11-26,"24,79"
7091,2002-11-25,"24,52"
7092,2002-11-24,"24,05"
7093,2002-11-23,"24,05"
7094,2002-11-22,"23,41"
7095,2002-11-21,"24,52"
7096,2002-11-20,"24,05"
7097,2002-11-19,"23,33"
7098,2002-11-18,"22,82"
7099,2002-11-17,"22,96"
7100,2002-11-16,"24,01"
7101,2002-11-15,"23,86"
7102,2002-11-14,"22,82"
7103,2002-11-13,"22,96"
7104,2002-11-12,"23,54"
7105,2002-11-11,"24,36"
7106,2002-11-10,"23,73"
7107,2002-11-09,"24,66"
7108,2002-11-08,"25,21"
7109,2002-11-07,"24,36"
7110,2002-11-06,"23,73"
7111,2002-11-05,"25,78"
7112,2002-11-04,"25,51"
7113,2002-11-03,"25,29"
7114,2002-11-02,"25,71"
7115,2002-11-01,"25,44"
7116,2002-10-31,"25,51"
7117,2002-10-30,"25,29"
7118,2002-10-29,"25,96"
7119,2002-10-28,"26,78"
7120,2002-10-27,"26,68"
7121,2002-10-26,"26,69"
7122,2002-10-25,"27,01"
7123,2002-10-24,"26,78"
7124,2002-10-23,"26,68"
7125,2002-10-22,"28,20"
7126,2002-10-21,"28,22"
7127,2002-10-20,"28,61"
7128,2002-10-19,"28,66"
7129,2002-10-18,"28,56"
7130,2002-10-17,"28,22"
7131,2002-10-16,"28,61"
7132,2002-10-15,"28,18"
7133,2002-10-14,"27,70"
7134,2002-10-13,"28,29"
7135,2002-10-12,"28,28"
7136,2002-10-11,"28,38"
7137,2002-10-10,"27,70"
7138,2002-10-09,"28,29"
7139,2002-10-08,"28,32"
7140,2002-10-07,"28,46"
7141,2002-10-06,"29,14"
7142,2002-10-05,"29,42"
7143,2002-10-04,"29,11"
7144,2002-10-03,"28,46"
7145,2002-10-02,"29,14"
7146,2002-10-01,"29,00"
7147,2002-09-30,"28,93"
7148,2002-09-29,"29,11"
7149,2002-09-28,"29,47"
7150,2002-09-27,"29,36"
7151,2002-09-26,"28,93"
7152,2002-09-25,"29,11"
7153,2002-09-24,"28,61"
7154,2002-09-23,"28,45"
7155,2002-09-22,"28,41"
7156,2002-09-21,"27,76"
7157,2002-09-20,"28,38"
7158,2002-09-19,"28,45"
7159,2002-09-18,"28,41"
7160,2002-09-17,"28,53"
7161,2002-09-16,"27,76"
7162,2002-09-15,"28,68"
7163,2002-09-14,"28,92"
7164,2002-09-13,"28,67"
7165,2002-09-12,"27,76"
7166,2002-09-11,"28,68"
7167,2002-09-10,"28,36"
7168,2002-09-09,"27,54"
7169,2002-09-08,"27,31"
7170,2002-09-07,"26,58"
7171,2002-09-06,"27,45"
7172,2002-09-05,"27,54"
7173,2002-09-04,"27,31"
7174,2002-09-03,"27,56"
7175,2002-09-02,"27,11"
7176,2002-09-01,"27,54"
7177,2002-08-31,"27,89"
7178,2002-08-30,"27,56"
7179,2002-08-29,"27,11"
7180,2002-08-28,"27,54"
7181,2002-08-27,"27,51"
7182,2002-08-26,"27,81"
7183,2002-08-25,"27,53"
7184,2002-08-24,"27,63"
7185,2002-08-23,"27,44"
7186,2002-08-22,"27,81"
7187,2002-08-21,"27,53"
7188,2002-08-20,"27,33"
7189,2002-08-19,"26,66"
7190,2002-08-18,"26,47"
7191,2002-08-17,"26,11"
7192,2002-08-16,"25,63"
7193,2002-08-15,"26,66"
7194,2002-08-14,"26,47"
7195,2002-08-13,"25,49"
7196,2002-08-12,"25,51"
7197,2002-08-11,"25,70"
7198,2002-08-10,"25,69"
7199,2002-08-09,"25,20"
7200,2002-08-08,"25,51"
7201,2002-08-07,"25,70"
7202,2002-08-06,"25,17"
7203,2002-08-05,"25,79"
7204,2002-08-04,"26,28"
7205,2002-08-03,"25,95"
7206,2002-08-02,"25,20"
7207,2002-08-01,"25,79"
7208,2002-07-31,"26,28"
7209,2002-07-30,"25,10"
7210,2002-07-29,"25,36"
7211,2002-07-28,"25,43"
7212,2002-07-27,"25,65"
7213,2002-07-26,"25,70"
7214,2002-07-25,"25,36"
7215,2002-07-24,"25,43"
7216,2002-07-23,"26,37"
7217,2002-07-22,"26,72"
7218,2002-07-21,"26,19"
7219,2002-07-20,"25,94"
7220,2002-07-19,"26,16"
7221,2002-07-18,"26,72"
7222,2002-07-17,"26,19"
7223,2002-07-16,"26,11"
7224,2002-07-15,"25,83"
7225,2002-07-14,"25,82"
7226,2002-07-13,"24,90"
7227,2002-07-12,"25,08"
7228,2002-07-11,"25,83"
7229,2002-07-10,"25,82"
7230,2002-07-09,"25,75"
7231,2002-07-08,"25,51"
7232,2002-07-07,"25,59"
7233,2002-07-06,"25,64"
7234,2002-07-05,"25,65"
7235,2002-07-04,"25,51"
7236,2002-07-03,"25,59"
7237,2002-07-02,"25,33"
7238,2002-07-01,"25,39"
7239,2002-06-30,"24,75"
7240,2002-06-29,"25,32"
7241,2002-06-28,"24,99"
7242,2002-06-27,"25,39"
7243,2002-06-26,"24,75"
7244,2002-06-25,"24,14"
7245,2002-06-24,"24,42"
7246,2002-06-23,"24,85"
7247,2002-06-22,"24,64"
7248,2002-06-21,"24,69"
7249,2002-06-20,"24,42"
7250,2002-06-19,"24,85"
7251,2002-06-18,"23,97"
7252,2002-06-17,"23,72"
7253,2002-06-16,"23,09"
7254,2002-06-15,"22,37"
7255,2002-06-14,"22,83"
7256,2002-06-13,"23,72"
7257,2002-06-12,"23,09"
7258,2002-06-11,"22,99"
7259,2002-06-10,"22,79"
7260,2002-06-09,"23,19"
7261,2002-06-07,"22,99"
7262,2002-06-06,"22,79"
7263,2002-06-05,"23,19"
7264,2002-06-04,"23,87"
7265,2002-06-03,"23,72"
7266,2002-06-02,"24,18"
7267,2002-06-01,"24,71"
7268,2002-05-31,"23,52"
7269,2002-05-30,"23,72"
7270,2002-05-29,"24,18"
7271,2002-05-28,"23,76"
7272,2002-05-27,"24,01"
7273,2002-05-26,"24,32"
7274,2002-05-25,"24,99"
7275,2002-05-24,"25,97"
7276,2002-05-23,"24,01"
7277,2002-05-22,"24,32"
7278,2002-05-21,"25,45"
7279,2002-05-20,"25,71"
7280,2002-05-19,"27,17"
7281,2002-05-18,"27,12"
7282,2002-05-17,"26,30"
7283,2002-05-16,"25,71"
7284,2002-05-15,"27,17"
7285,2002-05-14,"26,89"
7286,2002-05-13,"26,09"
7287,2002-05-12,"26,09"
7288,2002-05-11,"25,53"
7289,2002-05-10,"26,89"
7290,2002-05-09,"26,09"
7291,2002-05-08,"26,09"
7292,2002-05-07,"25,80"
7293,2002-05-06,"25,73"
7294,2002-05-05,"26,67"
7295,2002-05-04,"26,98"
7296,2002-05-03,"26,85"
7297,2002-05-02,"25,73"
7298,2002-05-01,"26,67"
7299,2002-04-30,"26,32"
7300,2002-04-29,"26,47"
7301,2002-04-28,"26,20"
7302,2002-04-27,"26,26"
7303,2002-04-26,"25,96"
7304,2002-04-25,"26,47"
7305,2002-04-24,"26,20"
7306,2002-04-23,"25,86"
7307,2002-04-22,"25,90"
7308,2002-04-21,"25,26"
7309,2002-04-20,"24,03"
7310,2002-04-19,"23,39"
7311,2002-04-18,"25,90"
7312,2002-04-17,"25,26"
7313,2002-04-16,"23,25"
7314,2002-04-15,"24,22"
7315,2002-04-14,"25,13"
7316,2002-04-13,"25,48"
7317,2002-04-12,"26,36"
7318,2002-04-11,"24,22"
7319,2002-04-10,"25,13"
7320,2002-04-09,"25,39"
7321,2002-04-08,"26,97"
7322,2002-04-07,"26,72"
7323,2002-04-06,"26,97"
7324,2002-04-05,"25,39"
7325,2002-04-04,"26,97"
7326,2002-04-03,"26,72"
7327,2002-04-02,"26,97"
7328,2002-04-01,"26,06"
7329,2002-03-29,"25,34"
7330,2002-03-28,"25,34"
7331,2002-03-27,"25,13"
7332,2002-03-26,"24,60"
7333,2002-03-25,"24,75"
7334,2002-03-22,"24,83"
7335,2002-03-21,"24,25"
7336,2002-03-20,"24,78"
7337,2002-03-19,"24,51"
7338,2002-03-18,"23,80"
7339,2002-03-15,"23,90"
7340,2002-03-14,"23,76"
7341,2002-03-13,"23,60"
7342,2002-03-12,"22,70"
7343,2002-03-11,"23,14"
7344,2002-03-08,"22,32"
7345,2002-03-07,"23,10"
7346,2002-03-06,"22,11"
7347,2002-03-05,"22,25"
7348,2002-03-04,"21,59"
7349,2002-03-01,"21,83"
7350,2002-02-28,"20,73"
7351,2002-02-27,"20,73"
7352,2002-02-26,"19,95"
7353,2002-02-25,"19,78"
7354,2002-02-22,"20,14"
7355,2002-02-21,"20,21"
7356,2002-02-20,"19,44"
7357,2002-02-19,"20,18"
7358,2002-02-18,"20,12"
7359,2002-02-15,"20,76"
7360,2002-02-14,"20,97"
7361,2002-02-13,"21,41"
7362,2002-02-12,"21,75"
7363,2002-02-11,"20,08"
7364,2002-02-08,"20,01"
7365,2002-02-07,"19,42"
7366,2002-02-06,"19,97"
7367,2002-02-05,"19,90"
7368,2002-02-04,"20,26"
7369,2002-02-01,"19,70"
7370,2002-01-31,"19,07"
7371,2002-01-30,"18,71"
7372,2002-01-29,"19,26"
7373,2002-01-28,"19,74"
7374,2002-01-25,"19,04"
7375,2002-01-24,"18,91"
7376,2002-01-23,"18,89"
7377,2002-01-22,"18,70"
7378,2002-01-21,"18,32"
7379,2002-01-18,"18,17"
7380,2002-01-17,"18,20"
7381,2002-01-16,"18,50"
7382,2002-01-15,"18,86"
7383,2002-01-14,"18,89"
7384,2002-01-11,"20,08"
7385,2002-01-10,"19,71"
7386,2002-01-09,"20,21"
7387,2002-01-08,"21,03"
7388,2002-01-07,"21,08"
